Image_ID,confidence,class,ymin,xmin,ymax,xmax
id_14x5mc.jpg,1.0,Corn_Streak,1203.3760913853318,2411.2355895196506,1867.475116414436,2779.0978165938864
id_14x5mc.jpg,1.0,Corn_Streak,1939.8077706635625,2954.259825327511,2588.491414,3470.901091703057
id_14x5mc.jpg,1.0,Corn_Streak,693.9121798603027,3070.9886462882096,1163.4143626309665,3876.480786026201
id_14x5mc.jpg,1.0,Corn_Streak,762.1056461001165,1709.858515283843,1285.7060535506405,2145.012445414847
id_14x5mc.jpg,1.0,Corn_Streak,141.54372817229338,2637.994323144105,636.3623399301514,3364.626419213974
id_14x5mc.jpg,1.0,Corn_Streak,1312.5351426076834,2398.360480349345,1705.5104772991851,2952.210262008733
id_14x5mc.jpg,1.0,Corn_Streak,1952.321594877765,2449.9296943231443,2421.590002910361,2825.4674672489086
id_14x5mc.jpg,1.0,Corn_Cercospora_Leaf_Spot,502.89071594877765,749.4524017,540.6109575087311,812.0672489
id_14x5mc.jpg,1.0,Corn_Streak,851.2700814901049,1897.386681222708,1626.2470896391155,2429.6403930131005
id_14x5mc.jpg,1.0,Corn_Cercospora_Leaf_Spot,499.3290890570431,974.5742358078604,522.2115104772993,1019.4582969432316
id_14x5mc.jpg,1.0,Corn_Streak,1206.9789726426077,3606.3235807860265,1577.4981810244471,4032.000000000001
id_14x5mc.jpg,1.0,Corn_Cercospora_Leaf_Spot,564.4697322467987,1551.7120087336243,591.6288562281724,1586.045633187773
id_153zcj.jpg,1.0,Pepper_Leaf_Mosaic,1411.5242765513126,1312.496642793196,1712.4634546539378,1842.472023276634
id_153zcj.jpg,1.0,Pepper_Leaf_Mosaic,2076.905392303103,1428.0542188898835,2357.846621420048,1997.266954
id_15f2s1.jpg,1.0,Corn_Healthy,1033.2332503828484,981.3370089593384,1370.6298813169983,1763.032391454169
id_15f2s1.jpg,1.0,Corn_Healthy,997.7815411490684,1168.972746331237,1374.104522515528,1525.3668763102726
id_15f2s1.jpg,1.0,Corn_Healthy,529.9499425727412,1999.2281185389384,1612.4308001531394,3506.3818056512746
id_15f2s1.jpg,1.0,Corn_Healthy,1388.3591809006211,3093.501048218029,1818.8498641304348,3960.251572327044
id_15f2s1.jpg,1.0,Corn_Healthy,782.9974157733537,47.80151619572708,1075.4078292496172,711.3990351481737
id_15f2s1.jpg,1.0,Corn_Common_Rust,698.4337150621118,2831.194968553459,1163.1355784161492,3894.6750524109016
id_15f2s1.jpg,1.0,Corn_Healthy,1185.9430318322982,2289.475890985325,1582.2225349378882,2865.4088050314467
id_15q5ff.jpg,1.0,Pepper_Healthy,1086.8942192492011,868.7210463258787,1906.186102236422,2739.315095846646
id_15q5ff.jpg,1.0,Pepper_Healthy,718.9951078274761,366.5115814696486,1058.048871805112,936.2772064696486
id_15q5ff.jpg,1.0,Pepper_Healthy,2037.0849141373803,683.2248402555912,2543.2787539936107,1459.872454073483
id_16lgmy.jpg,1.0,Pepper_Bacterial_Spot,610.3390330188679,3889.240997085762,667.2258255,3929.887594
id_16lgmy.jpg,1.0,Pepper_Leaf_Mosaic,1200.605837264151,3095.2058180682766,1300.5424528301887,3239.9968776019987
id_16lgmy.jpg,1.0,Pepper_Leaf_Mosaic,1699.8909198113208,2578.9688280599503,1822.7785966981128,2654.8743234804333
id_16o914.jpg,1.0,Tomato_Healthy,482.6759834,740.0207039337474,1067.0652173913045,1045.5693581780538
id_16o914.jpg,1.0,Tomato_Healthy,212.0082815734989,1595.0983436853005,677.4637681,1865.672877846791
id_16o914.jpg,1.0,Tomato_Healthy,639.6376811594203,595.9316770186335,808.2401656,740.6469979296066
id_16o914.jpg,1.0,Tomato_Healthy,1.5372670807453417,1723.0900621118012,215.4606625258799,1897.251552795031
id_16v82n.jpg,1.0,Pepper_Septoria,647.7070393374742,877.4430641821946,719.6790890269151,976.8478260869564
id_16v82n.jpg,1.0,Pepper_Septoria,568.9440994,875.2484472049689,640.1293995859213,939.4254658385092
id_16v82n.jpg,1.0,Pepper_Late_Blight,563.4730848861284,1138.809523809524,615.0465838509317,1250.4761904761906
id_16v82n.jpg,1.0,Pepper_Late_Blight,396.5372670807453,1275.998964803313,470.3364389233954,1426.9099378881988
id_16v82n.jpg,1.0,Pepper_Late_Blight,537.8002070393375,1115.9730848861284,565.0155279503106,1268.4006211180124
id_16v82n.jpg,1.0,Tomato_Late_Blight,467.61387163561074,1182.8416149068323,524.3271221532091,1342.888198757764
id_16v82n.jpg,1.0,Tomato_Late_Blight,540.6314699792961,824.8188405797101,602.1946169772257,873.0383022774326
id_16v82n.jpg,1.0,Tomato_Septoria,291.8064182194617,1026.164596273292,326.64596273291926,1059.3530020703934
id_16v82n.jpg,1.0,Tomato_Late_Blight,707.3757763975156,1013.3385093167702,757.2981366459628,1063.4730848861284
id_16v82n.jpg,1.0,Pepper_Late_Blight,492.9192546583851,862.1273291925464,539.4254658385094,936.1387163561076
id_16v82n.jpg,1.0,Tomato_Late_Blight,537.7018633540373,1307.8260869565215,594.6997929606625,1342.1325051759834
id_16v82n.jpg,1.0,Pepper_Late_Blight,634.4409937888199,1609.001035196687,696.0973084886128,1674.073498964803
id_16v82n.jpg,1.0,Tomato_Late_Blight,564.2391304347826,1620.3105590062112,609.4099378881988,1674.2339544513457
id_16v82n.jpg,1.0,Tomato_Late_Blight,476.5010351966874,1352.2360248447203,535.2950310559006,1424.6273291925463
id_16v82n.jpg,1.0,Pepper_Septoria,345.2432712215321,1068.8198757763976,413.9492753623189,1118.276397515528
id_16v82n.jpg,1.0,Tomato_Late_Blight,587.4430641821946,1721.159420289855,621.7339544513458,1749.3478260869565
id_16v82n.jpg,1.0,Pepper_Septoria,489.7774327122153,945.1086957,597.5,1004.5859213250516
id_16v82n.jpg,1.0,Pepper_Late_Blight,530.2743271221532,1017.0910973084888,584.1666666666666,1051.376811594203
id_16v82n.jpg,1.0,Tomato_Late_Blight,613.5041407867495,1557.4741200828155,656.7236025,1602.4482401656314
id_16v82n.jpg,1.0,Tomato_Late_Blight,498.7836438923395,1672.6863354037266,568.2608695652174,1719.4461697722566
id_17kcbm.jpg,1.0,Corn_Cercospora_Leaf_Spot,327.8125970496895,1821.8867924528304,404.7877523291926,1907.4213836477984
id_17kcbm.jpg,1.0,Corn_Cercospora_Leaf_Spot,1031.992721273292,2078.490566037736,1126.073466614907,2164.0251572327043
id_17kcbm.jpg,1.0,Corn_Cercospora_Leaf_Spot,701.2846467391305,270.85953878406707,806.7691187888199,390.6079664570231
id_17kcbm.jpg,1.0,Corn_Cercospora_Leaf_Spot,1285.7256405279504,2836.897274633124,1351.297069099379,2922.431865828092
id_17kcbm.jpg,1.0,Corn_Cercospora_Leaf_Spot,912.2535908385094,2206.7924528301887,1006.3343361801244,2272.368972746331
id_17kcbm.jpg,1.0,Corn_Cercospora_Leaf_Spot,1180.241168478261,2660.1257861635218,1251.5144604037268,2737.1069182389933
id_17kcbm.jpg,1.0,Corn_Cercospora_Leaf_Spot,943.6138392857144,1918.825995807128,1026.290857919255,2010.0628930817609
id_17kcbm.jpg,1.0,Corn_Cercospora_Leaf_Spot,587.2473796583852,1120.503144654088,709.8374417701864,1263.0607966457023
id_17kcbm.jpg,1.0,Corn_Cercospora_Leaf_Spot,550.1852678571429,2372.159329140461,592.9492430124224,2457.693920335429
id_17kcbm.jpg,1.0,Corn_Cercospora_Leaf_Spot,524.5268827639752,279.4129979,607.2039013975156,404.8637316561845
id_17kcbm.jpg,1.0,Corn_Cercospora_Leaf_Spot,709.8374417701864,2705.7442348008385,815.3219138198758,2805.5345911949685
id_17kcbm.jpg,1.0,Corn_Cercospora_Leaf_Spot,1160.2846467391305,3350.104821802935,1242.961665372671,3418.5324947589097
id_17lyu5.jpg,1.0,Tomato_Septoria,2031.0043211422844,1390.2126220886553,2078.0057615230457,1435.0131480090158
id_17lyu5.jpg,1.0,Tomato_Septoria,1900.8892785571145,1383.5860255447033,1965.0413326653304,1450.6093163035312
id_17lyu5.jpg,1.0,Tomato_Septoria,652.4690005,943.1776859504132,743.3826402805612,1039.0503380916605
id_17lyu5.jpg,1.0,Tomato_Septoria,1943.014215931864,1509.5860255447033,2017.5821017034068,1576.727648384673
id_17xbk4.jpg,1.0,Pepper_Cercospora,1197.3056443024495,239.22230113636363,1274.9520766773164,303.4943181818182
id_17xbk4.jpg,1.0,Pepper_Cercospora,1410.9584664536742,1426.363636363636,1458.572949946752,1472.727272727272
id_17xbk4.jpg,1.0,Pepper_Cercospora,1570.4153354632588,755.6676136363636,1617.5612353567626,803.6931818181818
id_17xbk4.jpg,1.0,Pepper_Cercospora,1813.301384451544,538.2848011363636,1895.45260915868,626.9105113636364
id_18m7px.jpg,1.0,Tomato_Fusarium,821.0823170731707,738.1910569,918.3689024390244,815.4928861788617
id_18m7px.jpg,1.0,Tomato_Fusarium,278.9024390243902,1405.1829268292684,435.1117886178862,1557.474593495935
id_18m7px.jpg,1.0,Tomato_Fusarium,25.924796747967484,1241.4786585365853,232.9928861788618,1433.0487804878048
id_18m7px.jpg,1.0,Tomato_Fusarium,346.5701219512195,1191.6361788617885,486.9461382113821,1286.7022357723577
id_18m7px.jpg,1.0,Tomato_Fusarium,718.75,689.1412601626016,789.0650406504064,790.7825203252032
id_18m7px.jpg,1.0,Tomato_Fusarium,38.53658536585366,707.1036585365854,331.9207317073171,912.3424796747968
id_18nq5y.jpg,1.0,Pepper_Fusarium,1426.495357428115,2694.990515175719,1576.3358626198085,2958.595746805112
id_18nq5y.jpg,1.0,Pepper_Fusarium,1491.7856429712465,1230.9300119808306,1642.7208965654954,1745.9327575878594
id_18nq5y.jpg,1.0,Pepper_Fusarium,1829.579173322684,1783.0650958466454,1964.4369009584664,2027.6140674920127
id_19het6.jpg,1.0,Pepper_Bacterial_Spot,1363.8305921052631,1080.436677631579,1440.1628289473683,1144.7738486842106
id_19lena.jpg,1.0,Tomato_Fusarium,1851.852016533066,3420.7083020285504,2011.687687875752,3929.548084147258
id_19lena.jpg,1.0,Tomato_Fusarium,2659.5524173346694,674.4573628850488,2984.6092184368736,1390.2481217129978
id_19lena.jpg,1.0,Tomato_Fusarium,1965.360909318637,2277.099737,2171.014403807615,2893.3377160030054
id_19lena.jpg,1.0,Tomato_Fusarium,2505.694013026052,1099.352366641623,2720.2719814629254,1979.376220886552
id_19lena.jpg,1.0,Tomato_Fusarium,1187.6178607214429,2982.666604,1673.2441758517034,3502.724267468069
id_19lena.jpg,1.0,Tomato_Fusarium,1335.333291583166,1614.6175807663412,1720.3876503006009,2370.511081893313
id_19lena.jpg,1.0,Tomato_Fusarium,1796.2456788577151,2783.9278737791137,1969.5390781563128,3595.7214500375662
id_19lena.jpg,1.0,Tomato_Fusarium,893.1575651302605,3452.882795,1714.1618236472946,4008.9015777610825
id_19lena.jpg,1.0,Tomato_Fusarium,912.4386898797596,970.6662283996995,1188.6594438877755,2570.018970698723
id_19lena.jpg,1.0,Tomato_Fusarium,1244.573522044088,2328.0771975957928,1627.568386773547,3019.325882794891
id_19lena.jpg,1.0,Tomato_Fusarium,2000.384143286573,3324.3149887302784,2150.691695891784,3831.107625845229
id_19lybc.jpg,1.0,Pepper_Leaf_Curl,1067.0359924121406,819.5973941693292,1578.1562000798722,1184.5814197284346
id_19nphg.jpg,1.0,Pepper_Leaf_Mosaic,787.5810407519209,1389.9729938271605,1209.010702524698,1973.4560185185185
id_19nphg.jpg,1.0,Pepper_Leaf_Mosaic,1612.6090834248075,1320.3989197530864,2112.1342446487374,2033.244598765432
id_19nphg.jpg,1.0,Pepper_Leaf_Mosaic,1240.4220979692643,2341.277777777778,1695.939815450055,2986.044753
id_19obez.jpg,1.0,Corn_Cercospora_Leaf_Spot,957.8684976708076,1804.7798742138364,1063.352969720497,1921.677149
id_19obez.jpg,1.0,Corn_Cercospora_Leaf_Spot,379.1293672360249,1836.142557651992,496.0175659937888,1907.4213836477988
id_19obez.jpg,1.0,Corn_Cercospora_Leaf_Spot,71.22874611801242,1459.790356,151.05483307453417,1576.6876310272537
id_19onhg.jpg,1.0,Pepper_Leaf_Mosaic,2251.1276533018868,1223.246253122398,2390.0943396226417,1369.7358971690255
id_19onhg.jpg,1.0,Pepper_Leaf_Blight,1779.994103773585,910.5474604496254,1867.8581957547167,993.8179121565364
id_19onhg.jpg,1.0,Pepper_Cercospora,1116.1379716981132,2217.2366777685265,1166.6701061320755,2272.812239800167
id_19q7hn.jpg,1.0,Corn_Cercospora_Leaf_Spot,1392.7668307086617,2765.2691218130312,1482.3983267716535,2869.2917847025496
id_19q7hn.jpg,1.0,Corn_Cercospora_Leaf_Spot,531.1479330708661,430.5382436260623,655.4754921259841,525.8923512747875
id_19q7hn.jpg,1.0,Corn_Cercospora_Leaf_Spot,106.12116141732284,1826.175637393768,207.3180118110236,1953.314447592068
id_19q7hn.jpg,1.0,Corn_Cercospora_Leaf_Spot,857.8691929133859,1690.368271954674,938.8266732283464,1794.3909348441923
id_1a3kf3.jpg,1.0,Corn_Cercospora_Leaf_Spot,822.3603560490045,3599.1729841488627,948.8840926493108,3731.330117160579
id_1a3kf3.jpg,1.0,Corn_Cercospora_Leaf_Spot,265.655915,143.40454858718124,380.9330972434916,292.4328049620951
id_1a3kf3.jpg,1.0,Corn_Cercospora_Leaf_Spot,383.7447358346095,1330.0068917987594,504.6451952526799,1473.4114403859408
id_1a3kf3.jpg,1.0,Corn_Cercospora_Leaf_Spot,1480.2837863705972,3523.252929014473,1618.054077335375,3677.904893177119
id_1a3kf3.jpg,1.0,Corn_Cercospora_Leaf_Spot,406.2378445635528,1746.1612680909716,507.4568338437978,1912.060647829084
id_1a3kf3.jpg,1.0,Corn_Cercospora_Leaf_Spot,555.2546898928024,3188.642315644383,664.9085949464012,3357.353549276361
id_1a3kf3.jpg,1.0,Corn_Cercospora_Leaf_Spot,597.4292687595712,1703.9834596829771,726.7646439509954,1867.0709855272223
id_1a3kf3.jpg,1.0,Corn_Cercospora_Leaf_Spot,909.5211524,2533.480358373535,1027.6099732006126,2685.3204686423155
id_1a3kf3.jpg,1.0,Corn_Cercospora_Leaf_Spot,681.7784264931087,956.0303239145416,774.5624999999999,1065.692625775327
id_1a3kf3.jpg,1.0,Corn_Cercospora_Leaf_Spot,633.9805704,2769.6760854583044,802.6788859111791,2958.0702963473464
id_1a3kf3.jpg,1.0,Corn_Cercospora_Leaf_Spot,757.6926684532924,3700.399724328049,920.7677067381316,3860.675396278428
id_1a3kf3.jpg,1.0,Corn_Cercospora_Leaf_Spot,1603.9958843797856,1470.5995864920744,1797.998947166922,1861.447278
id_1a3kf3.jpg,1.0,Corn_Cercospora_Leaf_Spot,996.6819486983154,2904.645072363887,1148.510432618683,3081.7918676774634
id_1a3kf3.jpg,1.0,Corn_Cercospora_Leaf_Spot,1409.9928215926493,1237.2157133011715,1505.5885336906586,1386.2439696760853
id_1a3kf3.jpg,1.0,Corn_Cercospora_Leaf_Spot,1398.7462672281777,3154.9000689179875,1494.341979326187,3289.869056
id_1a6nfy.jpg,1.0,Tomato_Early_Blight,497.8105590062112,771.6252587991719,570.3881988,873.3902691511388
id_1a6nfy.jpg,1.0,Tomato_Early_Blight,503.2763975,926.3819875776396,586.5993788819876,974.5703933747412
id_1a6nfy.jpg,1.0,Tomato_Early_Blight,591.4544513457557,1005.388198757764,660.2018633540373,1071.9875776397514
id_1a6nfy.jpg,1.0,Tomato_Early_Blight,526.4906832298136,1004.0062111801242,591.5372670807453,1076.6925465838508
id_1a6nfy.jpg,1.0,Tomato_Early_Blight,651.4285714285714,715.7142857142857,677.5310559006211,738.4679089026914
id_1a6nfy.jpg,1.0,Tomato_Early_Blight,612.3188405797101,767.1325051759834,637.5828157349896,786.8271221532091
id_1a6nfy.jpg,1.0,Tomato_Early_Blight,445.70910973084887,739.6687370600414,473.7836438923396,759.0890269151139
id_1a84rv.jpg,1.0,Corn_Streak,1048.3352537922988,2717.4192913385828,1947.6152275379231,3324.986220472441
id_1a84rv.jpg,1.0,Corn_Streak,7.277712952158693,2100.2755905511813,379.54375729288216,2691.1279527559054
id_1a84rv.jpg,1.0,Corn_Streak,2516.3106038506417,1138.9330708661416,2961.7535005834307,2032.6456692913384
id_1a84rv.jpg,1.0,Corn_Streak,2205.0505396732788,3214.970472440945,2957.480600933489,3893.212598425197
id_1a84rv.jpg,1.0,Corn_Streak,776.5650525087515,879.5748031496063,1792.150598016336,1721.5728346456692
id_1a84rv.jpg,1.0,Corn_Streak,930.2516044340724,2121.3582677165355,1920.1997520420068,2786.179133858268
id_1ab47c.jpg,1.0,Corn_Common_Rust,248.78608346094944,818.2494831,968.5655627871364,1538.0840799448656
id_1ab47c.jpg,1.0,Corn_Common_Rust,819.5487174578866,3281.433494,1106.335853751914,3728.518263266712
id_1ab47c.jpg,1.0,Corn_Common_Rust,690.2133422664624,2485.6788421778083,1232.8595903522205,3205.513439007581
id_1arv86.jpg,1.0,Pepper_Cercospora,1780.5537806176785,758.7677556818181,1961.2353567625128,911.2606534090908
id_1b2taj.jpg,1.0,Corn_Streak,1280.1642171129224,1844.4144104803493,1510.2398137369037,2011.9558951965064
id_1b2taj.jpg,1.0,Corn_Streak,1750.766516298021,3265.380786026201,1864.3122817229337,3450.708079
id_1b2taj.jpg,1.0,Corn_Streak,1310.3624126891734,1980.277074235808,1564.5168073341094,2574.1414847161573
id_1b2taj.jpg,1.0,Corn_Streak,1417.6925203725264,2583.151310043668,1642.1437718277068,2879.1962882096072
id_1b2taj.jpg,1.0,Corn_Streak,1252.001236903376,1433.5113537117904,1440.5199359720607,1826.807423580786
id_1b2taj.jpg,1.0,Corn_Streak,1606.7750291036089,2889.911790393013,1705.7167491268915,3052.927729257642
id_1b2taj.jpg,1.0,Corn_Streak,803.3737631,1463.580786026201,1001.6147409778812,1874.2224890829696
id_1b2taj.jpg,1.0,Corn_Streak,779.4462310826543,1031.4255458515283,983.1327852153668,1444.4194323144104
id_1b2taj.jpg,1.0,Corn_Streak,1115.0229918509897,693.1513100436681,1354.5733410942958,1067.960043668122
id_1b2taj.jpg,1.0,Corn_Streak,703.7994761350408,40.83995633187773,1089.610302677532,363.9006550218341
id_1b2taj.jpg,1.0,Corn_Streak,1693.4366996507572,3029.6397379912664,1844.675203725262,3253.7436681222707
id_1b2taj.jpg,1.0,Corn_Streak,973.06672,294.9032751091703,1308.299694412107,687.3189956331878
id_1b2taj.jpg,1.0,Corn_Streak,801.4073050058207,598.1698689956332,973.4655122235156,983.9004366812228
id_1b3sof.jpg,1.0,Pepper_Bacterial_Spot,306.7648026315789,367.1373355263158,326.93585526315786,383.0847039473685
id_1b3sof.jpg,1.0,Pepper_Bacterial_Spot,242.46957236842104,306.1949013157895,267.1011513157895,323.3215460526316
id_1b3sof.jpg,1.0,Pepper_Bacterial_Spot,306.35773026315786,320.5485197368421,329.9925986842105,339.67598684210526
id_1bgf74.jpg,1.0,Pepper_Leaf_Mosaic,1001.7269827113062,1407.6944444444443,1262.950655186608,1823.3418209876545
id_1bgf74.jpg,1.0,Pepper_Leaf_Blight,1479.0778505762896,2619.888888888888,1653.808658068057,2784.195987654321
id_1bgf74.jpg,1.0,Pepper_Leaf_Mosaic,1506.552980927552,1666.2229938271605,1949.3040786223928,1994.548611111111
id_1bgf74.jpg,1.0,Pepper_Leaf_Blight,1376.3282107574094,2388.0408950617284,1561.2014613062568,2595.661265432099
id_1bgf74.jpg,1.0,Pepper_Leaf_Mosaic,1607.0064661086717,1310.298611111111,1839.5085242864984,1671.9158950617284
id_1bh5f5.jpg,1.0,Tomato_Early_Blight,993.5943983,303.7914937759336,1033.5840248962656,377.9616182572614
id_1bh5f5.jpg,1.0,Tomato_Early_Blight,1171.2188796680498,260.58609958506224,1207.7645228215767,340.0051867219917
id_1bh5f5.jpg,1.0,Tomato_Early_Blight,731.2295081967213,132.66393442622953,806.2236533957846,197.6522248
id_1bh5f5.jpg,1.0,Tomato_Early_Blight,692.6452282157676,1053.993776,730.7780082987551,1127.323651452282
id_1bh5f5.jpg,1.0,Tomato_Early_Blight,1181.5807962529277,1837.558548009368,1225.907494145199,1898.717798594848
id_1bh5f5.jpg,1.0,Tomato_Early_Blight,864.6838407494146,1422.453161592506,917.1487119,1506.6569086651054
id_1bh5f5.jpg,1.0,Tomato_Early_Blight,930.3278688524592,897.0140515222485,1004.0925058548012,958.6475409836067
id_1bh5f5.jpg,1.0,Tomato_Early_Blight,417.9449648711945,413.6768149882904,552.2072599531617,499.4789227166277
id_1bh5f5.jpg,1.0,Tomato_Early_Blight,681.7681499,183.3606557377049,734.1042154566745,244.57845433255272
id_1bjbim.jpg,1.0,Pepper_Bacterial_Spot,940.8592817720764,1460.5427484333036,1038.3671129176612,1536.5205349149508
id_1bjbim.jpg,1.0,Pepper_Bacterial_Spot,1026.1715020883055,1569.051868845121,1143.891240304296,1698.4067256042972
id_1boi7n.jpg,1.0,Pepper_Septoria,816.2318841,840.6004140786749,842.2722567287784,863.5610766045548
id_1boi7n.jpg,1.0,Pepper_Septoria,357.6656314699793,1426.1801242236024,401.3354037267081,1462.5051759834369
id_1boi7n.jpg,1.0,Pepper_Septoria,664.0217391304348,840.3881987577639,687.0341614906832,879.9223602484471
id_1boi7n.jpg,1.0,Pepper_Septoria,780.7298136645962,805.5745341614906,814.5289855072464,830.0258799171842
id_1boi7n.jpg,1.0,Tomato_Septoria,666.8271221532091,1022.8312629399586,728.6180124223603,1061.790890269151
id_1boi7n.jpg,1.0,Pepper_Septoria,818.0383022774326,791.6977225672878,863.8819875776397,829.5600414078675
id_1boi7n.jpg,1.0,Tomato_Septoria,209.9016563146997,924.4254658385094,234.6635610766045,959.4151138716356
id_1boi7n.jpg,1.0,Pepper_Septoria,682.0496894409938,912.5155279503106,720.6159420289855,944.0838509
id_1boi7n.jpg,1.0,Tomato_Septoria,431.0144927536232,1333.7784679089027,464.31159420289856,1364.259834
